Date;Flower;Color;Units Selection
21/11/2024 0:00;Sparkz;Burgundy;0
21/11/2024 0:00;Sparkz;DarkPink;600
21/11/2024 0:00;Sparkz;Earth Tones;0
21/11/2024 0:00;Sparkz;Mauve;0
21/11/2024 0:00;Sparkz;Novelty Burgundy;1200
21/11/2024 0:00;Sparkz;Novelty Lavender;1800
21/11/2024 0:00;Sparkz;Novelty Orange;600
21/11/2024 0:00;Sparkz;Novelty Purple;1800
21/11/2024 0:00;Sparkz;Novelty Yellow;0
21/11/2024 0:00;Sparkz;Purple;600
21/11/2024 0:00;Statice;Purple;3500
21/11/2024 0:00;Stock Spray;DarkPink;2250
21/11/2024 0:00;Stock Spray;Lavender;1250
21/11/2024 0:00;Stock Spray;Pink;500
21/11/2024 0:00;Stock Spray;Purple;3750
21/11/2024 0:00;Stock Spray;White;2500
21/11/2024 0:00;Stock Spray;Yellow;0
21/11/2024 0:00;Suc Blue Star;Blue;300
21/11/2024 0:00;Suc Bord Rose;Novelty Red;500
21/11/2024 0:00;Suc Cabbage;White;200
21/11/2024 0:00;Suc Curly Red;Red;200
21/11/2024 0:00;Suc Perle Von Nurnberg;Pink;100
21/11/2024 0:00;Sunflowers;Yellow;2700
21/11/2024 0:00;Super Mums;Pink;600
21/11/2024 0:00;Super Mums;White;3800
21/11/2024 0:00;Sweet William;Purple;1400
22/11/2024 0:00;Alstroemeria;Burgundy;0
22/11/2024 0:00;Alstroemeria;DarkPink;4000
22/11/2024 0:00;Alstroemeria;Green;0
22/11/2024 0:00;Alstroemeria;Lavender;0
22/11/2024 0:00;Alstroemeria;Orange;4000
22/11/2024 0:00;Alstroemeria;Peach;0
22/11/2024 0:00;Alstroemeria;Pink;4000
22/11/2024 0:00;Alstroemeria;Purple;5200
22/11/2024 0:00;Alstroemeria;Red;4000
22/11/2024 0:00;Alstroemeria;White;4000
22/11/2024 0:00;Alstroemeria;Yellow;1600
22/11/2024 0:00;Cocculus;Green;600
22/11/2024 0:00;Cremon;Assorted;2300
22/11/2024 0:00;Cremon;Green;7050
22/11/2024 0:00;Cremon;Lavender;650
22/11/2024 0:00;Cremon;Peach;300
22/11/2024 0:00;Cremon;Purple;2800
22/11/2024 0:00;Cremon;White;6150
22/11/2024 0:00;Cushion;Assorted;13000
22/11/2024 0:00;Cushion;Earth Tones;2000
22/11/2024 0:00;Cushion;Green;2300
22/11/2024 0:00;Cushion;Lavender;12053
22/11/2024 0:00;Cushion;Peach;3270
22/11/2024 0:00;Cushion;Pink;6500
22/11/2024 0:00;Cushion;Purple;5180
22/11/2024 0:00;Cushion;Tinted Assorted;1300
22/11/2024 0:00;Cushion;White;22596
22/11/2024 0:00;Cushion;Yellow;3450
22/11/2024 0:00;Daisy;DarkPink;3785
22/11/2024 0:00;Daisy;Green;900
22/11/2024 0:00;Daisy;Lavender;6770
22/11/2024 0:00;Daisy;Novelty Lavender;17150
22/11/2024 0:00;Daisy;Novelty Purple;8350
22/11/2024 0:00;Daisy;Novelty Yellow;9914
22/11/2024 0:00;Daisy;Peach;1421
22/11/2024 0:00;Daisy;Pink;1700
22/11/2024 0:00;Daisy;Purple;4355
22/11/2024 0:00;Daisy;Red;2200
22/11/2024 0:00;Daisy;Tinted Assorted;23900
22/11/2024 0:00;Daisy;White;33263
22/11/2024 0:00;Daisy;Yellow;8450
22/11/2024 0:00;Dianthus Ball;Burgundy;0
22/11/2024 0:00;Dianthus Ball;DarkPink;0
22/11/2024 0:00;Dianthus Ball;Novelty Purple;0
22/11/2024 0:00;Dianthus Ball;Pink;0
22/11/2024 0:00;Dianthus Ball;Purple;0
22/11/2024 0:00;Dianthus Ball;White;0
22/11/2024 0:00;Eryngium;Blue;0
22/11/2024 0:00;Eryngium;Tinted Assorted;600
22/11/2024 0:00;Eucalyptus Baby Blue;Green;17300
22/11/2024 0:00;Gala Mum;Lavender;2930
22/11/2024 0:00;Gala Mum;Purple;4500
22/11/2024 0:00;Gala Mum;Yellow;2000
22/11/2024 0:00;Green Ball;Green;5100
22/11/2024 0:00;Green Dragon (Lepidium);Green;1500
22/11/2024 0:00;Gypso;White;0
22/11/2024 0:00;Hybrid Lilies;DarkPink;0
22/11/2024 0:00;Hybrid Lilies;Orange;0
22/11/2024 0:00;Hybrid Lilies;Pink;0
22/11/2024 0:00;Hybrid Lilies;White;0
22/11/2024 0:00;Hybrid Lilies;Yellow;0
22/11/2024 0:00;Hydrangeas;Green;67
22/11/2024 0:00;Hydrangeas;Tinted Blue;71
22/11/2024 0:00;Hydrangeas;Tinted Lavender;31
22/11/2024 0:00;Hydrangeas;White;219
22/11/2024 0:00;Hypericum;Green;1500
22/11/2024 0:00;Hypericum;Pink;3000
22/11/2024 0:00;Hypericum;Red;7500
22/11/2024 0:00;Iconfetti;DarkPink;4300
22/11/2024 0:00;Iconfetti;Lavender;0
22/11/2024 0:00;Iconfetti;White;350
22/11/2024 0:00;Iconfetti;Yellow;140
22/11/2024 0:00;Matsumoto;DarkPink;1900
22/11/2024 0:00;Matsumoto;Purple;3000
22/11/2024 0:00;Matsumoto;Red;4200
22/11/2024 0:00;Micropompon Button;Pink;140
22/11/2024 0:00;Micropompon Button;Purple;2900
22/11/2024 0:00;Micropompon Button;White;5550
22/11/2024 0:00;Micropompon Button;Yellow;150
22/11/2024 0:00;Micropompon Daisy;Green;3000
22/11/2024 0:00;Micropompon Daisy;Lavender;2400
22/11/2024 0:00;Micropompon Daisy;Purple;5200
22/11/2024 0:00;Micropompon Daisy;White;250
22/11/2024 0:00;Micropompon Daisy;Yellow;500
22/11/2024 0:00;Mum Ball;Green;2800
22/11/2024 0:00;Mum Ball;Pink;150
22/11/2024 0:00;Novelty;Button Green;30680
22/11/2024 0:00;Novelty;Button Lavender;1421
22/11/2024 0:00;Novelty;Button Purple;10048
22/11/2024 0:00;Novelty;Button Red;2150
22/11/2024 0:00;Novelty;Button White;810
22/11/2024 0:00;Novelty;Button Yellow;450
22/11/2024 0:00;Novelty;Green;0
22/11/2024 0:00;Novelty;Lavender;5950
22/11/2024 0:00;Novelty;Peach;1050
22/11/2024 0:00;Novelty;Pink;2800
22/11/2024 0:00;Novelty;Purple;3700
22/11/2024 0:00;Novelty;White;2200
22/11/2024 0:00;Novelty;Yellow;440
22/11/2024 0:00;Pine;Green;19500
22/11/2024 0:00;Pittosporum;Green;5700
22/11/2024 0:00;Robelina Palm;Green;2500
22/11/2024 0:00;Rose - Red;Red;3864
22/11/2024 0:00;Rose - Spray;DarkPink;2850
22/11/2024 0:00;Rose - Spray;Green;0
22/11/2024 0:00;Rose - Spray;Lavender;0
22/11/2024 0:00;Rose - Spray;Novelty Orange;0
22/11/2024 0:00;Rose - Spray;Novelty Pink;0
22/11/2024 0:00;Rose - Spray;Orange;3000
22/11/2024 0:00;Rose - Spray;Peach;0
22/11/2024 0:00;Rose - Spray;Pink;0
22/11/2024 0:00;Rose - Spray;Red;750
22/11/2024 0:00;Rose - Spray;White;0
22/11/2024 0:00;Rose - Spray;Yellow;0
22/11/2024 0:00;Ruscus;Tinted Burgundy;2000
22/11/2024 0:00;Sinensis;White;2500
22/11/2024 0:00;Solidago;Tinted Orange;130
22/11/2024 0:00;Solidago;Tinted Red;390
22/11/2024 0:00;Solidago;Yellow;2000
22/11/2024 0:00;Spider;Assorted;3900
22/11/2024 0:00;Spider;White;3600
22/11/2024 0:00;Statice;Purple;1750
22/11/2024 0:00;Stock Spray;DarkPink;1250
22/11/2024 0:00;Stock Spray;Lavender;1250
22/11/2024 0:00;Stock Spray;Pink;0
22/11/2024 0:00;Stock Spray;Purple;1250
22/11/2024 0:00;Stock Spray;White;1250
22/11/2024 0:00;Stock Spray;Yellow;0
22/11/2024 0:00;Suc Curly Red;Red;0
22/11/2024 0:00;Sunflowers;Yellow;2700
22/11/2024 0:00;Super Mums;White;2100
22/11/2024 0:00;Sweet William;Purple;1400
23/11/2024 0:00;Alstroemeria;Burgundy;800
23/11/2024 0:00;Alstroemeria;DarkPink;5600
23/11/2024 0:00;Alstroemeria;Green;0
23/11/2024 0:00;Alstroemeria;Lavender;2400
23/11/2024 0:00;Alstroemeria;Orange;5200
23/11/2024 0:00;Alstroemeria;Peach;800
23/11/2024 0:00;Alstroemeria;Pink;10400
23/11/2024 0:00;Alstroemeria;Purple;12000
23/11/2024 0:00;Alstroemeria;Red;7600
23/11/2024 0:00;Alstroemeria;White;13200
23/11/2024 0:00;Alstroemeria;Yellow;5600
23/11/2024 0:00;Aster;Purple;1400
23/11/2024 0:00;Carnation;Burgundy;2500
23/11/2024 0:00;Carnation;DarkPink;7000
23/11/2024 0:00;Carnation;Earth Tones;500
23/11/2024 0:00;Carnation;Green;1500
23/11/2024 0:00;Carnation;Lavender;1500
23/11/2024 0:00;Carnation;Mauve;500
23/11/2024 0:00;Carnation;Novelty Burgundy;3000
23/11/2024 0:00;Carnation;Novelty Lavender;1000
23/11/2024 0:00;Carnation;Novelty Pink;1000
23/11/2024 0:00;Carnation;Novelty Purple;2000
23/11/2024 0:00;Carnation;Novelty Red;500
23/11/2024 0:00;Carnation;Novelty Yellow;500
23/11/2024 0:00;Carnation;Orange;5000
23/11/2024 0:00;Carnation;Peach;1500
23/11/2024 0:00;Carnation;Peppermint;36500
23/11/2024 0:00;Carnation;Pink;14500
23/11/2024 0:00;Carnation;Purple;6000
23/11/2024 0:00;Carnation;Red;36000
23/11/2024 0:00;Carnation;White;14000
23/11/2024 0:00;Carnation;Yellow;3500
23/11/2024 0:00;Cocculus;Green;3000
23/11/2024 0:00;Cremon;Green;6050
23/11/2024 0:00;Cremon;Lavender;450
23/11/2024 0:00;Cremon;Novelty Lavender;200
23/11/2024 0:00;Cremon;Purple;1850
23/11/2024 0:00;Cremon;White;8670
23/11/2024 0:00;Cremon;Yellow;2700
23/11/2024 0:00;Cushion;Assorted;5500
23/11/2024 0:00;Cushion;Cream;400
23/11/2024 0:00;Cushion;Earth Tones;1600
23/11/2024 0:00;Cushion;Green;4450
23/11/2024 0:00;Cushion;Lavender;2300
23/11/2024 0:00;Cushion;Peach;150
23/11/2024 0:00;Cushion;Pink;5050
23/11/2024 0:00;Cushion;Purple;3110
23/11/2024 0:00;Cushion;Red;250
23/11/2024 0:00;Cushion;White;20150
23/11/2024 0:00;Cushion;Yellow;4190
23/11/2024 0:00;Daisy;DarkPink;2800
23/11/2024 0:00;Daisy;Green;700
23/11/2024 0:00;Daisy;Lavender;7790
23/11/2024 0:00;Daisy;Novelty Lavender;7950
23/11/2024 0:00;Daisy;Novelty Purple;4800
23/11/2024 0:00;Daisy;Novelty Yellow;21878
23/11/2024 0:00;Daisy;Peach;1600
23/11/2024 0:00;Daisy;Pink;4680
23/11/2024 0:00;Daisy;Purple;4600
23/11/2024 0:00;Daisy;Red;1400
23/11/2024 0:00;Daisy;Tinted Assorted;36300
23/11/2024 0:00;Daisy;White;3062
23/11/2024 0:00;Daisy;Yellow;3570
23/11/2024 0:00;Dianthus Ball;Burgundy;1500
23/11/2024 0:00;Dianthus Ball;DarkPink;600
23/11/2024 0:00;Dianthus Ball;Novelty Purple;600
23/11/2024 0:00;Dianthus Ball;Pink;0
23/11/2024 0:00;Dianthus Ball;Purple;0
23/11/2024 0:00;Dianthus Ball;White;0
23/11/2024 0:00;Eucalyptus Baby Blue;Green;2200
23/11/2024 0:00;Gala Mum;Lavender;2650
23/11/2024 0:00;Gala Mum;Purple;1300
23/11/2024 0:00;Gala Mum;White;1140
23/11/2024 0:00;Gala Mum;Yellow;100
23/11/2024 0:00;Green Ball;Green;5100
23/11/2024 0:00;Green Dragon (Lepidium);Green;2300
23/11/2024 0:00;Gypso;White;5100
23/11/2024 0:00;Hybrid Lilies;DarkPink;1500
23/11/2024 0:00;Hybrid Lilies;Orange;3000
23/11/2024 0:00;Hybrid Lilies;Pink;3000
23/11/2024 0:00;Hybrid Lilies;White;6300
23/11/2024 0:00;Hybrid Lilies;Yellow;1500
23/11/2024 0:00;Hydrangeas;Green;5750
23/11/2024 0:00;Hydrangeas;Tinted Blue;270
23/11/2024 0:00;Hydrangeas;Tinted Pink;121
23/11/2024 0:00;Hydrangeas;White;250
23/11/2024 0:00;Hypericum;Green;1520
23/11/2024 0:00;Hypericum;Peach;760
23/11/2024 0:00;Hypericum;Pink;0
23/11/2024 0:00;Hypericum;Red;12920
23/11/2024 0:00;Hypericum;White;760
23/11/2024 0:00;Iconfetti;Lavender;2500
23/11/2024 0:00;Iconfetti;White;150
23/11/2024 0:00;Iconfetti;Yellow;1450
23/11/2024 0:00;Kale;Cream;200
23/11/2024 0:00;Kale;Purple;800
23/11/2024 0:00;Leucadendron;Red;0
23/11/2024 0:00;Liatris;Purple;170
23/11/2024 0:00;Matsumoto;Red;4100
23/11/2024 0:00;Micropompon Button;Purple;5250
23/11/2024 0:00;Micropompon Button;White;1250
23/11/2024 0:00;Micropompon Daisy;Green;3000
23/11/2024 0:00;Micropompon Daisy;Lavender;3000
23/11/2024 0:00;Micropompon Daisy;Purple;950
23/11/2024 0:00;Micropompon Daisy;Red;4400
23/11/2024 0:00;Micropompon Daisy;White;300
23/11/2024 0:00;Micropompon Daisy;Yellow;150
23/11/2024 0:00;Minicarnation;Burgundy;3600
23/11/2024 0:00;Minicarnation;DarkPink;11400
23/11/2024 0:00;Minicarnation;Earth Tones;600
23/11/2024 0:00;Minicarnation;Green;4800
23/11/2024 0:00;Minicarnation;Lavender;0
23/11/2024 0:00;Minicarnation;Novelty Burgundy;1200
23/11/2024 0:00;Minicarnation;Novelty Pink;1200
23/11/2024 0:00;Minicarnation;Novelty Purple;1200
23/11/2024 0:00;Minicarnation;Novelty Red;1800
23/11/2024 0:00;Minicarnation;Novelty Yellow;0
23/11/2024 0:00;Minicarnation;Orange;7200
23/11/2024 0:00;Minicarnation;Peppermint;7800
23/11/2024 0:00;Minicarnation;Pink;8400
23/11/2024 0:00;Minicarnation;Purple;3600
23/11/2024 0:00;Minicarnation;Red;41400
23/11/2024 0:00;Minicarnation;White;18600
23/11/2024 0:00;Minicarnation;Yellow;2400
23/11/2024 0:00;Mum Ball;Green;1995
23/11/2024 0:00;Mum Ball;Lavender;3550
23/11/2024 0:00;Mum Ball;Pink;1640
23/11/2024 0:00;Mum Ball;White;1050
23/11/2024 0:00;Mum Ball;Yellow;1300
23/11/2024 0:00;Novelty;Button Green;46315
23/11/2024 0:00;Novelty;Button Lavender;1950
23/11/2024 0:00;Novelty;Button Purple;8550
23/11/2024 0:00;Novelty;Button White;999
23/11/2024 0:00;Novelty;Button Yellow;150
23/11/2024 0:00;Novelty;Lavender;7200
23/11/2024 0:00;Novelty;Peach;1100
23/11/2024 0:00;Novelty;Pink;2200
23/11/2024 0:00;Novelty;Purple;1850
23/11/2024 0:00;Novelty;White;350
23/11/2024 0:00;Novelty;Yellow;700
23/11/2024 0:00;Pine;Green;27600
23/11/2024 0:00;Pittosporum;Green;4500
23/11/2024 0:00;Robelina Palm;Green;2450
23/11/2024 0:00;Rose - Color;DarkPink;8208
23/11/2024 0:00;Rose - Color;Green;144
23/11/2024 0:00;Rose - Color;Lavender;4032
23/11/2024 0:00;Rose - Color;Novelty Orange;288
23/11/2024 0:00;Rose - Color;Novelty Pink;1584
23/11/2024 0:00;Rose - Color;Novelty Red;288
23/11/2024 0:00;Rose - Color;Orange;5904
23/11/2024 0:00;Rose - Color;Peach;1728
23/11/2024 0:00;Rose - Color;Pink;4896
23/11/2024 0:00;Rose - Color;White;3600
23/11/2024 0:00;Rose - Color;Yellow;5472
23/11/2024 0:00;Rose - Red;Red;40464
23/11/2024 0:00;Rose - Spray;DarkPink;2400
23/11/2024 0:00;Rose - Spray;Green;150
23/11/2024 0:00;Rose - Spray;Lavender;0
23/11/2024 0:00;Rose - Spray;Novelty Orange;600
23/11/2024 0:00;Rose - Spray;Novelty Pink;1500
23/11/2024 0:00;Rose - Spray;Orange;2250
23/11/2024 0:00;Rose - Spray;Peach;300
23/11/2024 0:00;Rose - Spray;Pink;3000
23/11/2024 0:00;Rose - Spray;Red;2850
23/11/2024 0:00;Rose - Spray;White;3900
23/11/2024 0:00;Rose - Spray;Yellow;3600
23/11/2024 0:00;Ruscus;Green;5000
23/11/2024 0:00;Ruscus;Tinted Burgundy;1500
23/11/2024 0:00;Ruscus;Tinted Dusty;600
23/11/2024 0:00;Sinensis;Tinted Blue Pastel;260
23/11/2024 0:00;Sinensis;Tinted Peach;20
23/11/2024 0:00;Sinensis;Tinted Red;500
23/11/2024 0:00;Sinensis;White;4000
23/11/2024 0:00;Solidago;Tinted Blue;50
23/11/2024 0:00;Solidago;Tinted Pink;50
23/11/2024 0:00;Solidago;Tinted Purple;50
23/11/2024 0:00;Solidago;Tinted Red;100
23/11/2024 0:00;Solidago;Yellow;3000
23/11/2024 0:00;Sparkz;Burgundy;0
23/11/2024 0:00;Sparkz;DarkPink;600
23/11/2024 0:00;Sparkz;Earth Tones;0
23/11/2024 0:00;Sparkz;Mauve;0
23/11/2024 0:00;Sparkz;Novelty Burgundy;1200
23/11/2024 0:00;Sparkz;Novelty Lavender;1800
23/11/2024 0:00;Sparkz;Novelty Orange;600
23/11/2024 0:00;Sparkz;Novelty Purple;1800
23/11/2024 0:00;Sparkz;Novelty Yellow;0
23/11/2024 0:00;Sparkz;Purple;600
23/11/2024 0:00;Statice;Purple;3500
23/11/2024 0:00;Stock Spray;DarkPink;2250
23/11/2024 0:00;Stock Spray;Lavender;750
23/11/2024 0:00;Stock Spray;Pink;500
23/11/2024 0:00;Stock Spray;Purple;3750
23/11/2024 0:00;Stock Spray;White;5000
23/11/2024 0:00;Stock Spray;Yellow;1250
23/11/2024 0:00;Sunflowers;Yellow;2900
23/11/2024 0:00;Super Mums;Pink;3850
23/11/2024 0:00;Super Mums;White;1045
23/11/2024 0:00;Super Mums;Yellow;1000
23/11/2024 0:00;Sweet William;Purple;1400
25/11/2024 0:00;Aralia;Green;0
25/11/2024 0:00;Cremon;Green;5100
25/11/2024 0:00;Cremon;Lavender;100
25/11/2024 0:00;Cremon;Peach;450
25/11/2024 0:00;Cremon;Pink;1000
25/11/2024 0:00;Cremon;Purple;2950
25/11/2024 0:00;Cremon;White;2090
25/11/2024 0:00;Cremon;Yellow;1250
25/11/2024 0:00;Cushion;Cream;350
25/11/2024 0:00;Cushion;Earth Tones;1300
25/11/2024 0:00;Cushion;Green;3900
25/11/2024 0:00;Cushion;Lavender;8375
25/11/2024 0:00;Cushion;Peach;2154
25/11/2024 0:00;Cushion;Pink;9472
25/11/2024 0:00;Cushion;Purple;3976
25/11/2024 0:00;Cushion;White;48621
25/11/2024 0:00;Cushion;Yellow;3400
25/11/2024 0:00;Daisy;Assorted;0
25/11/2024 0:00;Daisy;DarkPink;1965
25/11/2024 0:00;Daisy;Green;400
25/11/2024 0:00;Daisy;Lavender;18758
25/11/2024 0:00;Daisy;Novelty Lavender;4080
25/11/2024 0:00;Daisy;Novelty Purple;14082
25/11/2024 0:00;Daisy;Novelty Yellow;20970
25/11/2024 0:00;Daisy;Peach;3236
25/11/2024 0:00;Daisy;Pink;3250
25/11/2024 0:00;Daisy;Purple;3750
25/11/2024 0:00;Daisy;Red;5150
25/11/2024 0:00;Daisy;Tinted Assorted;40030
25/11/2024 0:00;Daisy;White;17191
25/11/2024 0:00;Daisy;Yellow;16190
25/11/2024 0:00;Eucalyptus Baby Blue;Green;900
25/11/2024 0:00;Gala Mum;Lavender;3310
25/11/2024 0:00;Gala Mum;Pink;3870
25/11/2024 0:00;Gala Mum;Purple;2840
25/11/2024 0:00;Gala Mum;White;4530
25/11/2024 0:00;Gala Mum;Yellow;750
25/11/2024 0:00;Green Dragon (Lepidium);Green;3000
25/11/2024 0:00;Hybrid Lilies;White;0
25/11/2024 0:00;Hydrangeas;Green;7188
25/11/2024 0:00;Hydrangeas;Tinted Antique;711
25/11/2024 0:00;Hydrangeas;Tinted Blue;97
25/11/2024 0:00;Hydrangeas;Tinted Dark Pink;5
25/11/2024 0:00;Hydrangeas;Tinted Lavender;132
25/11/2024 0:00;Hydrangeas;White;11
25/11/2024 0:00;Iconfetti;DarkPink;150
25/11/2024 0:00;Iconfetti;Lavender;1200
25/11/2024 0:00;Iconfetti;Yellow;400
25/11/2024 0:00;Liriope;Green;1000
25/11/2024 0:00;Matsumoto;DarkPink;0
25/11/2024 0:00;Matsumoto;Purple;900
25/11/2024 0:00;Matsumoto;Red;3900
25/11/2024 0:00;Micropompon Button;Pink;12670
25/11/2024 0:00;Micropompon Button;Purple;3600
25/11/2024 0:00;Micropompon Button;White;7500
25/11/2024 0:00;Micropompon Button;Yellow;1820
25/11/2024 0:00;Micropompon Daisy;Green;12100
25/11/2024 0:00;Micropompon Daisy;Lavender;3400
25/11/2024 0:00;Micropompon Daisy;Red;1500
25/11/2024 0:00;Micropompon Daisy;Yellow;10750
25/11/2024 0:00;Minikalas;Burgundy;600
25/11/2024 0:00;Mum Ball;Green;1300
25/11/2024 0:00;Mum Ball;Lavender;6000
25/11/2024 0:00;Mum Ball;Pink;1300
25/11/2024 0:00;Mum Ball;Purple;5250
25/11/2024 0:00;Mum Ball;Red;800
25/11/2024 0:00;Mum Ball;White;1300
25/11/2024 0:00;Mum Ball;Yellow;250
25/11/2024 0:00;Novelty;Button Green;11014
25/11/2024 0:00;Novelty;Button Lavender;1821
25/11/2024 0:00;Novelty;Button Purple;7171
25/11/2024 0:00;Novelty;Button White;1560
25/11/2024 0:00;Novelty;Button Yellow;415
25/11/2024 0:00;Novelty;Lavender;8550
25/11/2024 0:00;Novelty;Novelty Purple;0
25/11/2024 0:00;Novelty;Peach;500
25/11/2024 0:00;Novelty;Pink;1550
25/11/2024 0:00;Novelty;Purple;5150
25/11/2024 0:00;Novelty;White;480
25/11/2024 0:00;Novelty;Yellow;2376
25/11/2024 0:00;Pine;Green;2500
25/11/2024 0:00;Rose - Red;Red;0
25/11/2024 0:00;Ruscus;Green;10000
25/11/2024 0:00;Ruscus;Tinted Burgundy;2500
25/11/2024 0:00;Ruscus;Tinted Dusty;2100
25/11/2024 0:00;Ruscus;Tinted Gold;2100
25/11/2024 0:00;Ruscus;Tinted Silver;2800
25/11/2024 0:00;Solidago;Tinted Burgundy;810
25/11/2024 0:00;Solidago;Yellow;2000
25/11/2024 0:00;Sunflowers;Yellow;1760
25/11/2024 0:00;Super Mums;Pink;800
25/11/2024 0:00;Super Mums;White;7695
25/11/2024 0:00;Super Mums;Yellow;100
25/11/2024 0:00;Sweet William;DarkPink;0
25/11/2024 0:00;Sweet William;Purple;0
26/11/2024 0:00;Alstroemeria;Burgundy;400
26/11/2024 0:00;Alstroemeria;DarkPink;13200
26/11/2024 0:00;Alstroemeria;Green;0
26/11/2024 0:00;Alstroemeria;Lavender;0
26/11/2024 0:00;Alstroemeria;Orange;1600
26/11/2024 0:00;Alstroemeria;Peach;800
26/11/2024 0:00;Alstroemeria;Pink;1600
26/11/2024 0:00;Alstroemeria;Purple;1600
26/11/2024 0:00;Alstroemeria;Red;6000
26/11/2024 0:00;Alstroemeria;White;5200
26/11/2024 0:00;Alstroemeria;Yellow;800
26/11/2024 0:00;Carnation;Burgundy;2500
26/11/2024 0:00;Carnation;DarkPink;6500
26/11/2024 0:00;Carnation;Earth Tones;1000
26/11/2024 0:00;Carnation;Green;2500
26/11/2024 0:00;Carnation;Lavender;3500
26/11/2024 0:00;Carnation;Mauve;1500
26/11/2024 0:00;Carnation;Novelty Burgundy;2000
26/11/2024 0:00;Carnation;Novelty Lavender;500
26/11/2024 0:00;Carnation;Novelty Pink;1500
26/11/2024 0:00;Carnation;Novelty Purple;1500
26/11/2024 0:00;Carnation;Novelty Red;1500
26/11/2024 0:00;Carnation;Novelty Yellow;1000
26/11/2024 0:00;Carnation;Orange;0
26/11/2024 0:00;Carnation;Peach;2000
26/11/2024 0:00;Carnation;Peppermint;2500
26/11/2024 0:00;Carnation;Pink;11000
26/11/2024 0:00;Carnation;Purple;4500
26/11/2024 0:00;Carnation;Red;24000
26/11/2024 0:00;Carnation;White;21500
26/11/2024 0:00;Carnation;Yellow;5500
26/11/2024 0:00;Cocculus;Green;600
26/11/2024 0:00;Cremon;Assorted;150
26/11/2024 0:00;Cremon;Dark Bronze;1950
26/11/2024 0:00;Cremon;Green;20890
26/11/2024 0:00;Cremon;Lavender;8300
26/11/2024 0:00;Cremon;Peach;250
26/11/2024 0:00;Cremon;Pink;6300
26/11/2024 0:00;Cremon;Purple;2250
26/11/2024 0:00;Cremon;White;20360
26/11/2024 0:00;Cremon;Yellow;8090
26/11/2024 0:00;Cushion;Cream;250
26/11/2024 0:00;Cushion;Earth Tones;1360
26/11/2024 0:00;Cushion;Green;2900
26/11/2024 0:00;Cushion;Lavender;18114
26/11/2024 0:00;Cushion;Peach;4990
26/11/2024 0:00;Cushion;Pink;9350
26/11/2024 0:00;Cushion;Purple;2592
26/11/2024 0:00;Cushion;Tinted Assorted;34700
26/11/2024 0:00;Cushion;White;65622
26/11/2024 0:00;Cushion;Yellow;4070
26/11/2024 0:00;Daisy;DarkPink;285
26/11/2024 0:00;Daisy;Green;300
26/11/2024 0:00;Daisy;Lavender;13710
26/11/2024 0:00;Daisy;Novelty Lavender;2135
26/11/2024 0:00;Daisy;Novelty Purple;11421
26/11/2024 0:00;Daisy;Novelty Yellow;5803
26/11/2024 0:00;Daisy;Peach;2070
26/11/2024 0:00;Daisy;Pink;2750
26/11/2024 0:00;Daisy;Purple;4240
26/11/2024 0:00;Daisy;Red;2700
26/11/2024 0:00;Daisy;Tinted Assorted;8850
26/11/2024 0:00;Daisy;White;22517
26/11/2024 0:00;Daisy;Yellow;6904
26/11/2024 0:00;Dianthus Ball;Burgundy;1500
26/11/2024 0:00;Dianthus Ball;DarkPink;0
26/11/2024 0:00;Dianthus Ball;Novelty Purple;600
26/11/2024 0:00;Dianthus Ball;Pink;300
26/11/2024 0:00;Dianthus Ball;White;0
26/11/2024 0:00;Eryngium;Blue;3200
26/11/2024 0:00;Eryngium;Tinted Assorted;600
26/11/2024 0:00;Eucalyptus Baby Blue;Green;10900
26/11/2024 0:00;Gala Mum;Lavender;1050
26/11/2024 0:00;Gala Mum;Pink;1150
26/11/2024 0:00;Gala Mum;Purple;750
26/11/2024 0:00;Gala Mum;White;1800
26/11/2024 0:00;Green Ball;Green;5700
26/11/2024 0:00;Green Dragon (Lepidium);Green;3000
26/11/2024 0:00;Gypso;White;2400
26/11/2024 0:00;Hybrid Lilies;DarkPink;0
26/11/2024 0:00;Hybrid Lilies;Orange;0
26/11/2024 0:00;Hybrid Lilies;Pink;0
26/11/2024 0:00;Hybrid Lilies;White;3900
26/11/2024 0:00;Hybrid Lilies;Yellow;0
26/11/2024 0:00;Hydrangeas;Green;3500
26/11/2024 0:00;Hydrangeas;Tinted Antique;367
26/11/2024 0:00;Hydrangeas;Tinted Blue;576
26/11/2024 0:00;Hydrangeas;Tinted Dark Pink;5
26/11/2024 0:00;Hydrangeas;Tinted Lavender;100
26/11/2024 0:00;Hydrangeas;Tinted Orange;3
26/11/2024 0:00;Hydrangeas;Tinted Yellow;3
26/11/2024 0:00;Hydrangeas;White;47
26/11/2024 0:00;Hypericum;Green;1500
26/11/2024 0:00;Hypericum;Pink;1990
26/11/2024 0:00;Hypericum;Red;15220
26/11/2024 0:00;Hypericum;White;1140
26/11/2024 0:00;Iconfetti;Lavender;6050
26/11/2024 0:00;Kale;Purple;1000
26/11/2024 0:00;Liatris;Purple;60
26/11/2024 0:00;Limonium;Blue;5400
26/11/2024 0:00;Limonium;White;4800
26/11/2024 0:00;Matsumoto;DarkPink;900
26/11/2024 0:00;Matsumoto;Purple;900
26/11/2024 0:00;Matsumoto;Red;3900
26/11/2024 0:00;Micropompon Button;Purple;4750
26/11/2024 0:00;Micropompon Button;White;1580
