DueDate,Flower,Color_x,Stems_x,Color_y,Stems_y
2024-11-01,Novelty,Bronze,2708,Button Yellow,8850
2024-11-01,Novelty,Bronze,2708,Lavender,600
2024-11-01,Novelty,Bronze,2708,Light Bronze,1250
2024-11-01,Novelty,Bronze,2708,Pink,1450
2024-11-01,Novelty,Bronze,2708,Purple,2250
2024-11-01,Novelty,Bronze,2708,Red,3230
2024-11-01,Novelty,Bronze,2708,White,250
2024-11-01,Novelty,Bronze,2708,Yellow,2450
2024-10-01,Alstroemeria,Burgundy,252,Burgundy,0
2024-10-01,Alstroemeria,Burgundy,252,DarkPink,11200
2024-10-01,Alstroemeria,Burgundy,252,Green,0
2024-10-01,Alstroemeria,Burgundy,252,Lavender,2400
2024-10-01,Alstroemeria,Burgundy,252,Orange,6000
2024-10-01,Alstroemeria,Burgundy,252,Peach,0
2024-10-01,Alstroemeria,Burgundy,252,Pink,11200
2024-10-01,Alstroemeria,Burgundy,252,Purple,3200
2024-10-01,Alstroemeria,Burgundy,252,Red,8800
2024-10-01,Alstroemeria,Burgundy,252,White,5200
2024-10-01,Alstroemeria,Burgundy,252,Yellow,0
2024-10-09,Alstroemeria,Burgundy,36,DarkPink,3600
2024-10-09,Alstroemeria,Burgundy,36,Lavender,1200
2024-10-09,Alstroemeria,Burgundy,36,Orange,5200
2024-10-09,Alstroemeria,Burgundy,36,Peach,20
2024-10-09,Alstroemeria,Burgundy,36,Pink,7200
2024-10-09,Alstroemeria,Burgundy,36,Purple,2000
2024-10-09,Alstroemeria,Burgundy,36,Red,1600
2024-10-09,Alstroemeria,Burgundy,36,White,1600
2024-10-09,Alstroemeria,Burgundy,36,Yellow,3200
2024-10-22,Alstroemeria,Burgundy,205,Burgundy,400
2024-10-22,Alstroemeria,Burgundy,205,DarkPink,6800
2024-10-22,Alstroemeria,Burgundy,205,Green,0
2024-10-22,Alstroemeria,Burgundy,205,Lavender,2400
2024-10-22,Alstroemeria,Burgundy,205,Orange,6000
2024-10-22,Alstroemeria,Burgundy,205,Peach,800
2024-10-22,Alstroemeria,Burgundy,205,Pink,3600
2024-10-22,Alstroemeria,Burgundy,205,Purple,8000
2024-10-22,Alstroemeria,Burgundy,205,Red,5600
2024-10-22,Alstroemeria,Burgundy,205,White,6400
2024-10-22,Alstroemeria,Burgundy,205,Yellow,5600
2024-10-23,Alstroemeria,Burgundy,48,Burgundy,800
2024-10-23,Alstroemeria,Burgundy,48,DarkPink,6000
2024-10-23,Alstroemeria,Burgundy,48,Green,0
2024-10-23,Alstroemeria,Burgundy,48,Lavender,2400
2024-10-23,Alstroemeria,Burgundy,48,Orange,6000
2024-10-23,Alstroemeria,Burgundy,48,Peach,400
2024-10-23,Alstroemeria,Burgundy,48,Pink,7600
2024-10-23,Alstroemeria,Burgundy,48,Purple,9200
2024-10-23,Alstroemeria,Burgundy,48,Red,4000
2024-10-23,Alstroemeria,Burgundy,48,White,3600
2024-10-23,Alstroemeria,Burgundy,48,Yellow,2000
2024-10-25,Alstroemeria,Burgundy,375,Burgundy,0
2024-10-25,Alstroemeria,Burgundy,375,DarkPink,2400
2024-10-25,Alstroemeria,Burgundy,375,Green,0
2024-10-25,Alstroemeria,Burgundy,375,Lavender,1200
2024-10-25,Alstroemeria,Burgundy,375,Orange,5200
2024-10-25,Alstroemeria,Burgundy,375,Peach,0
2024-10-25,Alstroemeria,Burgundy,375,Pink,3200
2024-10-25,Alstroemeria,Burgundy,375,Purple,3200
2024-10-25,Alstroemeria,Burgundy,375,Red,2400
2024-10-25,Alstroemeria,Burgundy,375,White,5200
2024-10-25,Alstroemeria,Burgundy,375,Yellow,3200
2024-10-26,Alstroemeria,Burgundy,72,Burgundy,0
2024-10-26,Alstroemeria,Burgundy,72,DarkPink,9600
2024-10-26,Alstroemeria,Burgundy,72,Green,0
2024-10-26,Alstroemeria,Burgundy,72,Lavender,2400
2024-10-26,Alstroemeria,Burgundy,72,Orange,12000
2024-10-26,Alstroemeria,Burgundy,72,Peach,0
2024-10-26,Alstroemeria,Burgundy,72,Pink,7600
2024-10-26,Alstroemeria,Burgundy,72,Purple,7200
2024-10-26,Alstroemeria,Burgundy,72,Red,8400
2024-10-26,Alstroemeria,Burgundy,72,White,10800
2024-10-26,Alstroemeria,Burgundy,72,Yellow,10000
2024-10-01,Carnation,Burgundy,1238,Burgundy,2000
2024-10-01,Carnation,Burgundy,1238,DarkPink,5300
2024-10-01,Carnation,Burgundy,1238,Earth Tones,1000
2024-10-01,Carnation,Burgundy,1238,Green,0
2024-10-01,Carnation,Burgundy,1238,Lavender,2000
2024-10-01,Carnation,Burgundy,1238,Mauve,500
2024-10-01,Carnation,Burgundy,1238,Novelty Burgundy,1500
2024-10-01,Carnation,Burgundy,1238,Novelty Lavender,500
2024-10-01,Carnation,Burgundy,1238,Novelty Pink,1000
2024-10-01,Carnation,Burgundy,1238,Novelty Purple,1500
2024-10-01,Carnation,Burgundy,1238,Novelty Red,0
2024-10-01,Carnation,Burgundy,1238,Novelty Yellow,1000
2024-10-01,Carnation,Burgundy,1238,Orange,12500
2024-10-01,Carnation,Burgundy,1238,Peach,2000
2024-10-01,Carnation,Burgundy,1238,Peppermint,0
2024-10-01,Carnation,Burgundy,1238,Pink,8000
2024-10-01,Carnation,Burgundy,1238,Purple,4500
2024-10-01,Carnation,Burgundy,1238,Red,10250
2024-10-01,Carnation,Burgundy,1238,White,11000
2024-10-01,Carnation,Burgundy,1238,Yellow,0
2024-10-02,Carnation,Burgundy,1473,Pink,3000
2024-10-02,Carnation,Burgundy,1473,Red,1500
2024-10-03,Carnation,Burgundy,570,Burgundy,2000
2024-10-03,Carnation,Burgundy,570,DarkPink,7000
2024-10-03,Carnation,Burgundy,570,Earth Tones,1500
2024-10-03,Carnation,Burgundy,570,Green,500
2024-10-03,Carnation,Burgundy,570,Lavender,2000
2024-10-03,Carnation,Burgundy,570,Mauve,500
2024-10-03,Carnation,Burgundy,570,Novelty Burgundy,1500
2024-10-03,Carnation,Burgundy,570,Novelty Lavender,500
2024-10-03,Carnation,Burgundy,570,Novelty Pink,2500
2024-10-03,Carnation,Burgundy,570,Novelty Purple,1500
2024-10-03,Carnation,Burgundy,570,Novelty Red,0
2024-10-03,Carnation,Burgundy,570,Novelty Yellow,1000
2024-10-03,Carnation,Burgundy,570,Orange,12425
2024-10-03,Carnation,Burgundy,570,Peach,2000
2024-10-03,Carnation,Burgundy,570,Peppermint,0
2024-10-03,Carnation,Burgundy,570,Pink,10000
2024-10-03,Carnation,Burgundy,570,Purple,4500
2024-10-03,Carnation,Burgundy,570,Red,3000
2024-10-03,Carnation,Burgundy,570,White,0
2024-10-03,Carnation,Burgundy,570,Yellow,6500
2024-10-04,Carnation,Burgundy,1305,Purple,0
2024-10-05,Carnation,Burgundy,896,Burgundy,5000
2024-10-05,Carnation,Burgundy,896,DarkPink,13250
2024-10-05,Carnation,Burgundy,896,Earth Tones,1000
2024-10-05,Carnation,Burgundy,896,Green,1500
2024-10-05,Carnation,Burgundy,896,Lavender,3000
2024-10-05,Carnation,Burgundy,896,Mauve,1000
2024-10-05,Carnation,Burgundy,896,Novelty Burgundy,4500
2024-10-05,Carnation,Burgundy,896,Novelty Lavender,0
2024-10-05,Carnation,Burgundy,896,Novelty Pink,2500
2024-10-05,Carnation,Burgundy,896,Novelty Purple,4000
2024-10-05,Carnation,Burgundy,896,Novelty Red,500
2024-10-05,Carnation,Burgundy,896,Novelty Yellow,1000
2024-10-05,Carnation,Burgundy,896,Orange,13500
2024-10-05,Carnation,Burgundy,896,Peach,2000
2024-10-05,Carnation,Burgundy,896,Peppermint,0
2024-10-05,Carnation,Burgundy,896,Pink,12500
2024-10-05,Carnation,Burgundy,896,Purple,4500
2024-10-05,Carnation,Burgundy,896,Red,10000
2024-10-05,Carnation,Burgundy,896,White,2000
2024-10-05,Carnation,Burgundy,896,Yellow,7500
2024-10-08,Carnation,Burgundy,1471,Burgundy,5000
2024-10-08,Carnation,Burgundy,1471,DarkPink,14000
2024-10-08,Carnation,Burgundy,1471,Earth Tones,2000
2024-10-08,Carnation,Burgundy,1471,Green,0
2024-10-08,Carnation,Burgundy,1471,Lavender,2500
2024-10-08,Carnation,Burgundy,1471,Mauve,2000
2024-10-08,Carnation,Burgundy,1471,Novelty Burgundy,3500
2024-10-08,Carnation,Burgundy,1471,Novelty Lavender,1000
2024-10-08,Carnation,Burgundy,1471,Novelty Pink,1000
2024-10-08,Carnation,Burgundy,1471,Novelty Purple,4000
2024-10-08,Carnation,Burgundy,1471,Novelty Red,0
2024-10-08,Carnation,Burgundy,1471,Novelty Yellow,2000
2024-10-08,Carnation,Burgundy,1471,Orange,19000
2024-10-08,Carnation,Burgundy,1471,Peach,2000
2024-10-08,Carnation,Burgundy,1471,Peppermint,500
2024-10-08,Carnation,Burgundy,1471,Pink,8000
2024-10-08,Carnation,Burgundy,1471,Purple,0
2024-10-08,Carnation,Burgundy,1471,Red,12500
2024-10-08,Carnation,Burgundy,1471,White,10500
2024-10-08,Carnation,Burgundy,1471,Yellow,2500
2024-10-10,Carnation,Burgundy,1034,Burgundy,2500
2024-10-10,Carnation,Burgundy,1034,DarkPink,5500
2024-10-10,Carnation,Burgundy,1034,Earth Tones,1000
2024-10-10,Carnation,Burgundy,1034,Green,500
2024-10-10,Carnation,Burgundy,1034,Lavender,4000
2024-10-10,Carnation,Burgundy,1034,Mauve,500
2024-10-10,Carnation,Burgundy,1034,Novelty Burgundy,1500
2024-10-10,Carnation,Burgundy,1034,Novelty Lavender,500
2024-10-10,Carnation,Burgundy,1034,Novelty Pink,1500
2024-10-10,Carnation,Burgundy,1034,Novelty Purple,2500
2024-10-10,Carnation,Burgundy,1034,Novelty Red,0
2024-10-10,Carnation,Burgundy,1034,Novelty Yellow,1000
2024-10-10,Carnation,Burgundy,1034,Orange,9350
2024-10-10,Carnation,Burgundy,1034,Peach,2000
2024-10-10,Carnation,Burgundy,1034,Peppermint,500
2024-10-10,Carnation,Burgundy,1034,Pink,10500
2024-10-10,Carnation,Burgundy,1034,Purple,3000
2024-10-10,Carnation,Burgundy,1034,Red,10500
2024-10-10,Carnation,Burgundy,1034,White,5000
2024-10-10,Carnation,Burgundy,1034,Yellow,1000
2024-10-11,Carnation,Burgundy,1190,Earth Tones,1000
2024-10-11,Carnation,Burgundy,1190,Lavender,1000
2024-10-11,Carnation,Burgundy,1190,Novelty Lavender,500
2024-10-11,Carnation,Burgundy,1190,Novelty Purple,3000
2024-10-11,Carnation,Burgundy,1190,Novelty Yellow,500
2024-10-11,Carnation,Burgundy,1190,Orange,2500
2024-10-11,Carnation,Burgundy,1190,Peppermint,500
2024-10-11,Carnation,Burgundy,1190,White,1000
2024-10-13,Carnation,Burgundy,250,Burgundy,2000
2024-10-13,Carnation,Burgundy,250,DarkPink,7000
2024-10-13,Carnation,Burgundy,250,Earth Tones,1000
2024-10-13,Carnation,Burgundy,250,Green,1500
2024-10-13,Carnation,Burgundy,250,Lavender,5500
2024-10-13,Carnation,Burgundy,250,Mauve,1000
2024-10-13,Carnation,Burgundy,250,Novelty Burgundy,1500
2024-10-13,Carnation,Burgundy,250,Novelty Lavender,0
2024-10-13,Carnation,Burgundy,250,Novelty Pink,1000
2024-10-13,Carnation,Burgundy,250,Novelty Purple,3500
2024-10-13,Carnation,Burgundy,250,Novelty Red,0
2024-10-13,Carnation,Burgundy,250,Novelty Yellow,1000
2024-10-13,Carnation,Burgundy,250,Orange,14000
2024-10-13,Carnation,Burgundy,250,Peach,2500
2024-10-13,Carnation,Burgundy,250,Peppermint,500
2024-10-13,Carnation,Burgundy,250,Pink,13500
2024-10-13,Carnation,Burgundy,250,Purple,9000
2024-10-13,Carnation,Burgundy,250,Red,8500
2024-10-13,Carnation,Burgundy,250,White,10500
2024-10-13,Carnation,Burgundy,250,Yellow,0
2024-10-16,Carnation,Burgundy,244,Burgundy,3000
2024-10-16,Carnation,Burgundy,244,DarkPink,5000
2024-10-16,Carnation,Burgundy,244,Earth Tones,1000
2024-10-16,Carnation,Burgundy,244,Green,0
2024-10-16,Carnation,Burgundy,244,Lavender,3000
2024-10-16,Carnation,Burgundy,244,Mauve,500
2024-10-16,Carnation,Burgundy,244,Novelty Burgundy,5000
2024-10-16,Carnation,Burgundy,244,Novelty Lavender,1000
2024-10-16,Carnation,Burgundy,244,Novelty Pink,1000
2024-10-16,Carnation,Burgundy,244,Novelty Purple,2500
2024-10-16,Carnation,Burgundy,244,Novelty Red,0
2024-10-16,Carnation,Burgundy,244,Novelty Yellow,1000
2024-10-16,Carnation,Burgundy,244,Orange,8000
2024-10-16,Carnation,Burgundy,244,Peach,1500
2024-10-16,Carnation,Burgundy,244,Peppermint,0
2024-10-16,Carnation,Burgundy,244,Pink,8500
2024-10-16,Carnation,Burgundy,244,Purple,4000
2024-10-16,Carnation,Burgundy,244,Red,11000
2024-10-16,Carnation,Burgundy,244,White,1500
2024-10-16,Carnation,Burgundy,244,Yellow,0
2024-10-17,Carnation,Burgundy,729,Burgundy,1500
2024-10-17,Carnation,Burgundy,729,DarkPink,7300
2024-10-17,Carnation,Burgundy,729,Earth Tones,1500
2024-10-17,Carnation,Burgundy,729,Green,0
2024-10-17,Carnation,Burgundy,729,Lavender,2000
2024-10-17,Carnation,Burgundy,729,Mauve,500
2024-10-17,Carnation,Burgundy,729,Novelty Burgundy,2000
2024-10-17,Carnation,Burgundy,729,Novelty Lavender,500
2024-10-17,Carnation,Burgundy,729,Novelty Pink,2000
2024-10-17,Carnation,Burgundy,729,Novelty Purple,2500
2024-10-17,Carnation,Burgundy,729,Novelty Red,0
2024-10-17,Carnation,Burgundy,729,Novelty Yellow,3000
2024-10-17,Carnation,Burgundy,729,Orange,13000
2024-10-17,Carnation,Burgundy,729,Peach,6500
2024-10-17,Carnation,Burgundy,729,Peppermint,0
2024-10-17,Carnation,Burgundy,729,Pink,4500
2024-10-17,Carnation,Burgundy,729,Purple,5000
2024-10-17,Carnation,Burgundy,729,Red,3000
2024-10-17,Carnation,Burgundy,729,White,2500
2024-10-17,Carnation,Burgundy,729,Yellow,2500
2024-10-19,Carnation,Burgundy,1980,Burgundy,3000
2024-10-19,Carnation,Burgundy,1980,DarkPink,9000
2024-10-19,Carnation,Burgundy,1980,Earth Tones,1000
2024-10-19,Carnation,Burgundy,1980,Green,0
2024-10-19,Carnation,Burgundy,1980,Lavender,1000
2024-10-19,Carnation,Burgundy,1980,Mauve,0
2024-10-19,Carnation,Burgundy,1980,Novelty Burgundy,4000
2024-10-19,Carnation,Burgundy,1980,Novelty Lavender,0
2024-10-19,Carnation,Burgundy,1980,Novelty Pink,2000
2024-10-19,Carnation,Burgundy,1980,Novelty Purple,1000
2024-10-19,Carnation,Burgundy,1980,Novelty Red,0
2024-10-19,Carnation,Burgundy,1980,Novelty Yellow,1000
2024-10-19,Carnation,Burgundy,1980,Orange,9000
2024-10-19,Carnation,Burgundy,1980,Peach,2500
2024-10-19,Carnation,Burgundy,1980,Peppermint,0
2024-10-19,Carnation,Burgundy,1980,Pink,8000
2024-10-19,Carnation,Burgundy,1980,Purple,5000
2024-10-19,Carnation,Burgundy,1980,Red,10000
2024-10-19,Carnation,Burgundy,1980,White,8000
2024-10-19,Carnation,Burgundy,1980,Yellow,3000
2024-10-22,Carnation,Burgundy,516,Assorted,0
2024-10-22,Carnation,Burgundy,516,Burgundy,2500
2024-10-22,Carnation,Burgundy,516,DarkPink,6500
2024-10-22,Carnation,Burgundy,516,Earth Tones,1500
2024-10-22,Carnation,Burgundy,516,Green,0
2024-10-22,Carnation,Burgundy,516,Lavender,2500
2024-10-22,Carnation,Burgundy,516,Mauve,500
2024-10-22,Carnation,Burgundy,516,Novelty Burgundy,2000
2024-10-22,Carnation,Burgundy,516,Novelty Lavender,1000
2024-10-22,Carnation,Burgundy,516,Novelty Pink,1500
2024-10-22,Carnation,Burgundy,516,Novelty Purple,2500
2024-10-22,Carnation,Burgundy,516,Novelty Red,0
2024-10-22,Carnation,Burgundy,516,Novelty Yellow,1500
2024-10-22,Carnation,Burgundy,516,Orange,10500
2024-10-22,Carnation,Burgundy,516,Peach,2500
2024-10-22,Carnation,Burgundy,516,Peppermint,0
2024-10-22,Carnation,Burgundy,516,Pink,12000
2024-10-22,Carnation,Burgundy,516,Purple,6000
2024-10-22,Carnation,Burgundy,516,Red,17500
2024-10-22,Carnation,Burgundy,516,White,7000
2024-10-22,Carnation,Burgundy,516,Yellow,0
2024-10-23,Carnation,Burgundy,1155,DarkPink,1000
2024-10-23,Carnation,Burgundy,1155,Green,500
2024-10-23,Carnation,Burgundy,1155,Lavender,9000
2024-10-23,Carnation,Burgundy,1155,Novelty Burgundy,4000
2024-10-23,Carnation,Burgundy,1155,Novelty Lavender,500
2024-10-23,Carnation,Burgundy,1155,Novelty Purple,5000
2024-10-23,Carnation,Burgundy,1155,Orange,10000
2024-10-23,Carnation,Burgundy,1155,Peach,2000
2024-10-23,Carnation,Burgundy,1155,Purple,2000
2024-10-23,Carnation,Burgundy,1155,Red,5500
2024-10-23,Carnation,Burgundy,1155,White,500
2024-10-23,Carnation,Burgundy,1155,Yellow,500
2024-10-24,Carnation,Burgundy,1640,Assorted,0
2024-10-24,Carnation,Burgundy,1640,Burgundy,3000
2024-10-24,Carnation,Burgundy,1640,DarkPink,8000
2024-10-24,Carnation,Burgundy,1640,Earth Tones,1500
2024-10-24,Carnation,Burgundy,1640,Green,0
2024-10-24,Carnation,Burgundy,1640,Lavender,2500
2024-10-24,Carnation,Burgundy,1640,Mauve,500
2024-10-24,Carnation,Burgundy,1640,Novelty Burgundy,2000
2024-10-24,Carnation,Burgundy,1640,Novelty Lavender,500
2024-10-24,Carnation,Burgundy,1640,Novelty Pink,1500
2024-10-24,Carnation,Burgundy,1640,Novelty Purple,1500
2024-10-24,Carnation,Burgundy,1640,Novelty Red,0
2024-10-24,Carnation,Burgundy,1640,Novelty Yellow,1500
2024-10-24,Carnation,Burgundy,1640,Orange,10500
2024-10-24,Carnation,Burgundy,1640,Peach,2000
2024-10-24,Carnation,Burgundy,1640,Peppermint,0
2024-10-24,Carnation,Burgundy,1640,Pink,12000
2024-10-24,Carnation,Burgundy,1640,Purple,6000
2024-10-24,Carnation,Burgundy,1640,Red,15500
2024-10-24,Carnation,Burgundy,1640,White,11500
2024-10-24,Carnation,Burgundy,1640,Yellow,8000
2024-10-26,Carnation,Burgundy,576,Assorted,0
2024-10-26,Carnation,Burgundy,576,Burgundy,4000
2024-10-26,Carnation,Burgundy,576,DarkPink,17500
2024-10-26,Carnation,Burgundy,576,Earth Tones,3500
2024-10-26,Carnation,Burgundy,576,Green,0
2024-10-26,Carnation,Burgundy,576,Lavender,7500
2024-10-26,Carnation,Burgundy,576,Mauve,500
2024-10-26,Carnation,Burgundy,576,Novelty Burgundy,4000
2024-10-26,Carnation,Burgundy,576,Novelty Lavender,1500
2024-10-26,Carnation,Burgundy,576,Novelty Pink,3000
2024-10-26,Carnation,Burgundy,576,Novelty Purple,11000
2024-10-26,Carnation,Burgundy,576,Novelty Red,0
2024-10-26,Carnation,Burgundy,576,Novelty Yellow,1500
2024-10-26,Carnation,Burgundy,576,Orange,10500
2024-10-26,Carnation,Burgundy,576,Peach,2000
2024-10-26,Carnation,Burgundy,576,Peppermint,0
2024-10-26,Carnation,Burgundy,576,Pink,12000
2024-10-26,Carnation,Burgundy,576,Purple,8500
2024-10-26,Carnation,Burgundy,576,Red,33000
2024-10-26,Carnation,Burgundy,576,White,6000
2024-10-26,Carnation,Burgundy,576,Yellow,3500
2024-10-30,Carnation,Burgundy,3372,DarkPink,1500
2024-10-30,Carnation,Burgundy,3372,Green,500
2024-10-30,Carnation,Burgundy,3372,Novelty Burgundy,1000
2024-10-30,Carnation,Burgundy,3372,Novelty Yellow,0
2024-10-30,Carnation,Burgundy,3372,Peach,0
2024-10-30,Carnation,Burgundy,3372,Red,22000
2024-10-31,Carnation,Burgundy,477,Burgundy,8000
2024-10-31,Carnation,Burgundy,477,DarkPink,7000
2024-10-31,Carnation,Burgundy,477,Earth Tones,1500
2024-10-31,Carnation,Burgundy,477,Green,0
2024-10-31,Carnation,Burgundy,477,Lavender,2500
2024-10-31,Carnation,Burgundy,477,Mauve,0
2024-10-31,Carnation,Burgundy,477,Novelty Burgundy,2500
2024-10-31,Carnation,Burgundy,477,Novelty Lavender,500
2024-10-31,Carnation,Burgundy,477,Novelty Pink,1000
2024-10-31,Carnation,Burgundy,477,Novelty Purple,4500
2024-10-31,Carnation,Burgundy,477,Novelty Red,0
2024-10-31,Carnation,Burgundy,477,Novelty Yellow,1500
2024-10-31,Carnation,Burgundy,477,Orange,15000
2024-10-31,Carnation,Burgundy,477,Peach,2000
2024-10-31,Carnation,Burgundy,477,Peppermint,0
2024-10-31,Carnation,Burgundy,477,Pink,5000
2024-10-31,Carnation,Burgundy,477,Purple,8500
2024-10-31,Carnation,Burgundy,477,Red,22500
2024-10-31,Carnation,Burgundy,477,White,11000
2024-10-31,Carnation,Burgundy,477,Yellow,7500
2024-10-01,Dianthus Ball,Burgundy,1504,Burgundy,300
2024-10-01,Dianthus Ball,Burgundy,1504,DarkPink,0
2024-10-01,Dianthus Ball,Burgundy,1504,Novelty Purple,0
2024-10-01,Dianthus Ball,Burgundy,1504,Pink,0
2024-10-01,Dianthus Ball,Burgundy,1504,White,0
2024-10-02,Dianthus Ball,Burgundy,1606,Burgundy,3900
2024-10-02,Dianthus Ball,Burgundy,1606,DarkPink,2100
2024-10-02,Dianthus Ball,Burgundy,1606,Novelty Purple,0
2024-10-02,Dianthus Ball,Burgundy,1606,Pink,300
2024-10-02,Dianthus Ball,Burgundy,1606,White,0
2024-10-03,Dianthus Ball,Burgundy,768,Burgundy,900
2024-10-03,Dianthus Ball,Burgundy,768,DarkPink,300
2024-10-03,Dianthus Ball,Burgundy,768,Novelty Purple,0
2024-10-03,Dianthus Ball,Burgundy,768,Pink,300
2024-10-03,Dianthus Ball,Burgundy,768,Purple,300
2024-10-05,Dianthus Ball,Burgundy,3072,Burgundy,900
2024-10-05,Dianthus Ball,Burgundy,3072,DarkPink,600
2024-10-05,Dianthus Ball,Burgundy,3072,Novelty Purple,0
2024-10-05,Dianthus Ball,Burgundy,3072,Pink,0
2024-10-05,Dianthus Ball,Burgundy,3072,Purple,300
2024-10-08,Dianthus Ball,Burgundy,675,Burgundy,900
2024-10-08,Dianthus Ball,Burgundy,675,DarkPink,2400
2024-10-08,Dianthus Ball,Burgundy,675,Novelty Purple,0
2024-10-08,Dianthus Ball,Burgundy,675,Pink,600
2024-10-08,Dianthus Ball,Burgundy,675,Purple,300
2024-10-08,Dianthus Ball,Burgundy,675,White,0
2024-10-09,Dianthus Ball,Burgundy,391,Burgundy,900
2024-10-09,Dianthus Ball,Burgundy,391,DarkPink,300
2024-10-09,Dianthus Ball,Burgundy,391,Pink,300
2024-10-09,Dianthus Ball,Burgundy,391,Purple,300
2024-10-10,Dianthus Ball,Burgundy,816,Burgundy,3300
2024-10-10,Dianthus Ball,Burgundy,816,DarkPink,900
2024-10-10,Dianthus Ball,Burgundy,816,Purple,300
2024-10-13,Dianthus Ball,Burgundy,117,Burgundy,2100
2024-10-13,Dianthus Ball,Burgundy,117,DarkPink,1500
2024-10-13,Dianthus Ball,Burgundy,117,Novelty Purple,0
2024-10-13,Dianthus Ball,Burgundy,117,Pink,300
2024-10-13,Dianthus Ball,Burgundy,117,Purple,1800
2024-10-13,Dianthus Ball,Burgundy,117,White,0
2024-10-17,Dianthus Ball,Burgundy,460,Burgundy,1500
2024-10-17,Dianthus Ball,Burgundy,460,DarkPink,600
2024-10-17,Dianthus Ball,Burgundy,460,Novelty Purple,0
2024-10-17,Dianthus Ball,Burgundy,460,Pink,0
2024-10-17,Dianthus Ball,Burgundy,460,Purple,900
2024-10-17,Dianthus Ball,Burgundy,460,White,0
2024-10-18,Dianthus Ball,Burgundy,1012,Burgundy,0
2024-10-18,Dianthus Ball,Burgundy,1012,DarkPink,0
2024-10-18,Dianthus Ball,Burgundy,1012,Novelty Purple,0
2024-10-18,Dianthus Ball,Burgundy,1012,Pink,0
2024-10-18,Dianthus Ball,Burgundy,1012,White,0
2024-10-19,Dianthus Ball,Burgundy,1384,Burgundy,0
2024-10-19,Dianthus Ball,Burgundy,1384,DarkPink,12
2024-10-19,Dianthus Ball,Burgundy,1384,Novelty Purple,0
2024-10-19,Dianthus Ball,Burgundy,1384,Pink,0
2024-10-19,Dianthus Ball,Burgundy,1384,Purple,0
2024-10-19,Dianthus Ball,Burgundy,1384,White,0
2024-10-22,Dianthus Ball,Burgundy,788,Burgundy,900
2024-10-22,Dianthus Ball,Burgundy,788,DarkPink,0
2024-10-22,Dianthus Ball,Burgundy,788,Novelty Purple,0
2024-10-22,Dianthus Ball,Burgundy,788,Pink,0
2024-10-22,Dianthus Ball,Burgundy,788,Purple,0
2024-10-22,Dianthus Ball,Burgundy,788,White,0
2024-10-23,Dianthus Ball,Burgundy,1560,Burgundy,1500
2024-10-23,Dianthus Ball,Burgundy,1560,DarkPink,300
2024-10-23,Dianthus Ball,Burgundy,1560,Novelty Purple,0
2024-10-23,Dianthus Ball,Burgundy,1560,Pink,0
2024-10-23,Dianthus Ball,Burgundy,1560,Purple,900
2024-10-23,Dianthus Ball,Burgundy,1560,White,0
2024-10-24,Dianthus Ball,Burgundy,249,Burgundy,1500
2024-10-24,Dianthus Ball,Burgundy,249,DarkPink,900
2024-10-24,Dianthus Ball,Burgundy,249,Novelty Purple,0
2024-10-24,Dianthus Ball,Burgundy,249,Pink,0
2024-10-24,Dianthus Ball,Burgundy,249,Purple,600
2024-10-24,Dianthus Ball,Burgundy,249,White,0
2024-10-25,Dianthus Ball,Burgundy,1522,Burgundy,2100
2024-10-25,Dianthus Ball,Burgundy,1522,DarkPink,600
2024-10-25,Dianthus Ball,Burgundy,1522,Novelty Purple,0
2024-10-25,Dianthus Ball,Burgundy,1522,Pink,0
2024-10-25,Dianthus Ball,Burgundy,1522,Purple,900
2024-10-25,Dianthus Ball,Burgundy,1522,White,0
2024-10-26,Dianthus Ball,Burgundy,1140,Burgundy,1200
2024-10-26,Dianthus Ball,Burgundy,1140,DarkPink,300
2024-10-26,Dianthus Ball,Burgundy,1140,Novelty Purple,0
2024-10-26,Dianthus Ball,Burgundy,1140,Pink,0
2024-10-26,Dianthus Ball,Burgundy,1140,Purple,1200
2024-10-26,Dianthus Ball,Burgundy,1140,White,0
2024-10-29,Dianthus Ball,Burgundy,723,Burgundy,600
2024-10-29,Dianthus Ball,Burgundy,723,DarkPink,300
2024-10-29,Dianthus Ball,Burgundy,723,Novelty Purple,300
2024-10-29,Dianthus Ball,Burgundy,723,Pink,0
2024-10-29,Dianthus Ball,Burgundy,723,Purple,0
2024-10-29,Dianthus Ball,Burgundy,723,White,0
2024-10-30,Dianthus Ball,Burgundy,1452,Burgundy,600
2024-10-30,Dianthus Ball,Burgundy,1452,DarkPink,300
